xmin,ymin,zmin,xmax,ymax,zmax
10.5,-10.0,5.119999999999998,11.100000000000009,-9.699999999999996,5.219999999999998
11.100000000000009,-9.699999999999996,5.219999999999998,11.20000000000001,-9.24999999999999,5.169999999999998
11.20000000000001,-9.24999999999999,5.169999999999998,11.300000000000011,-8.749999999999982,4.969999999999999
11.300000000000011,-8.749999999999982,4.969999999999999,11.300000000000011,-8.699999999999982,4.77
11.300000000000011,-8.699999999999982,4.77,11.300000000000011,-8.249999999999975,4.77
11.300000000000011,-8.249999999999975,4.77,11.300000000000011,-7.549999999999974,5.219999999999998
11.300000000000011,-7.549999999999974,5.219999999999998,11.300000000000011,-6.249999999999979,5.369999999999997
